key,class_id,weapon_id,level,scenario,scenario_label,playable,attack_mode,archetype,axis,final_mechanic,playstyle,strengths,weaknesses,stat_delta,solo_dpm,crowd_10_total_dpm,crowd_10_per_target_dpm,hp,defense,dodge,absorb_flat,conditional_shield_capacity,regeneration_per_second,lifesteal_per_second,mitigation,ehp,ttd_seconds,conditional_defense_factor,pickup_radius,move_speed,healing_multiplier,xp_multiplier,money_multiplier,start_gold,ult_start_charge,death_save,solo_delta_abs,solo_delta_pct,crowd_delta_abs,crowd_delta_pct,ehp_delta_abs,ehp_delta_pct,ttd_delta_abs,ttd_delta_pct,atlas_delta,measurement_method,runs,solo_variance_dpm2,crowd_variance_dpm2
"dark_mage|dark_book|20|class_atlas59_upper","dark_mage","dark_book","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","dark_mirror_blast","projectile","aoe","book_mirror_midpoint_collapse","mirrored blasts and midpoint geometry","area coverage; mirrored blasts and midpoint geometry","Compact-pack strength does not imply equal boss pressure.","{""agility"":15.0,""intelligence"":4.0}","9585.74","91832.45","9183.25","34.8","0.0894","0.1464","0.43","0.0","0.15","0.0","0.2567","46.82","3.97","1.0","200.0","378.72","0.979","1.058","1.352","150.0","1.0","true","3917.54","69.11","57192.65","165.11","0.0","0.0","2.46","162.91","pickup_radius +60.00; ttd_seconds +2.46; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"dark_mage|cursed_skull|20|class_atlas59_upper","dark_mage","cursed_skull","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","skull_curse_burn","aoe","crowd","skull_death_curse_transfer","curse-only burn and death spread","compact-pack throughput; curse-only burn and death spread","Compact-pack strength does not imply equal boss pressure.","{""agility"":15.0,""intelligence"":4.0}","9605.01","86093.44","8609.34","34.8","0.0894","0.1464","0.43","0.0","0.15","0.0","0.2567","46.82","3.97","1.0","200.0","378.72","0.979","1.058","1.352","150.0","1.0","true","5132.61","114.76","58476.04","211.74","0.0","0.0","2.46","162.91","pickup_radius +60.00; ttd_seconds +2.46; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"dark_mage|dark_wand|20|class_atlas59_upper","dark_mage","dark_wand","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","dark_chain_burst","projectile","solo","wand_pierce_decay_echo","pierce chain with void decay","durable-target pressure; pierce chain with void decay","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":15.0,""intelligence"":4.0}","13576.45","64092.93","6409.29","34.8","0.0894","0.1464","0.43","0.0","0.15","0.0","0.2567","46.82","3.97","1.0","200.0","378.72","0.979","1.058","1.352","150.0","1.0","true","7910.65","139.62","30663.93","91.73","0.0","0.0","2.46","162.91","pickup_radius +60.00; ttd_seconds +2.46; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|electric_guitar|1|no_meta","guitarist","electric_guitar","1.0","no_meta","No meta control","true","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","5019.6","20461.2","2046.12","45.6","0.1055","0.0733","0.58","0.0","0.09","0.0","0.2194","58.42","1.89","1.0","154.0","319.2","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|bass_guitar|1|no_meta","guitarist","bass_guitar","1.0","no_meta","No meta control","true","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{}","5009.4","20522.4","2052.24","45.6","0.1055","0.0733","0.58","0.0","0.09","0.0","0.2194","58.42","1.89","1.0","154.0","319.2","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|sound_amp|1|no_meta","guitarist","sound_amp","1.0","no_meta","No meta control","true","amp","summon","crowd","amp_instrument_echo","placed stage pulse that echoes the active instrument","compact-pack throughput; placed stage pulse that echoes the active instrument","Compact-pack strength does not imply equal boss pressure.","{}","4862.4","18220.8","1822.08","45.6","0.1055","0.0733","0.58","0.0","0.09","0.0","0.2194","58.42","1.89","1.0","184.0","319.2","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|electric_guitar|1|class_constellation","guitarist","electric_guitar","1.0","class_constellation","Full class constellation (schema 6)","true","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","12269.91","40022.11","4002.21","45.6","0.1055","0.0733","0.58","0.0","0.09","0.0","0.2194","58.42","1.89","1.0","154.0","319.2","0.68","0.8","0.8","0.0","0.0","false","7250.31","144.44","19560.91","95.6","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|bass_guitar|1|class_constellation","guitarist","bass_guitar","1.0","class_constellation","Full class constellation (schema 6)","true","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{}","12941.28","59379.51","5937.95","45.6","0.1055","0.0733","0.58","0.0","0.09","0.0","0.2194","58.42","1.89","1.2","154.0","319.2","0.68","0.8","0.8","0.0","0.0","false","7931.88","158.34","38857.11","189.34","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|sound_amp|1|class_constellation","guitarist","sound_amp","1.0","class_constellation","Full class constellation (schema 6)","true","amp","summon","crowd","amp_instrument_echo","placed stage pulse that echoes the active instrument","compact-pack throughput; placed stage pulse that echoes the active instrument","Compact-pack strength does not imply equal boss pressure.","{}","8782.56","50820.21","5082.02","45.6","0.1055","0.0733","0.58","0.0","0.09","0.0","0.2194","58.42","1.89","1.0","184.0","319.2","0.68","0.8","0.8","0.0","0.0","false","3920.16","80.62","32599.41","178.91","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|electric_guitar|1|class_atlas50","guitarist","electric_guitar","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","12269.91","40022.11","4002.21","45.6","0.1055","0.0733","0.58","0.0","0.14","0.0","0.2194","58.42","4.46","1.0","214.0","319.2","0.979","1.058","1.352","50.0","1.0","true","7250.31","144.44","19560.91","95.6","0.0","0.0","2.57","135.98","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|bass_guitar|1|class_atlas50","guitarist","bass_guitar","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{}","12941.28","59379.51","5937.95","45.6","0.1055","0.0733","0.58","0.0","0.14","0.0","0.2194","58.42","4.46","1.2","214.0","319.2","0.979","1.058","1.352","50.0","1.0","true","7931.88","158.34","38857.11","189.34","0.0","0.0","2.57","135.98","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|sound_amp|1|class_atlas50","guitarist","sound_amp","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","amp","summon","crowd","amp_instrument_echo","placed stage pulse that echoes the active instrument","compact-pack throughput; placed stage pulse that echoes the active instrument","Compact-pack strength does not imply equal boss pressure.","{}","8782.56","50820.21","5082.02","45.6","0.1055","0.0733","0.58","0.0","0.14","0.0","0.2194","58.42","4.46","1.0","244.0","319.2","0.979","1.058","1.352","50.0","1.0","true","3920.16","80.62","32599.41","178.91","0.0","0.0","2.57","135.98","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|electric_guitar|1|class_atlas59_upper","guitarist","electric_guitar","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","12269.91","40022.11","4002.21","45.6","0.1055","0.0733","0.58","0.0","0.14","0.0","0.2194","58.42","4.46","1.0","214.0","319.2","0.979","1.058","1.352","150.0","1.0","true","7250.31","144.44","19560.91","95.6","0.0","0.0","2.57","135.98","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|bass_guitar|1|class_atlas59_upper","guitarist","bass_guitar","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{}","12941.28","59379.51","5937.95","45.6","0.1055","0.0733","0.58","0.0","0.14","0.0","0.2194","58.42","4.46","1.2","214.0","319.2","0.979","1.058","1.352","150.0","1.0","true","7931.88","158.34","38857.11","189.34","0.0","0.0","2.57","135.98","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|sound_amp|1|class_atlas59_upper","guitarist","sound_amp","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","amp","summon","crowd","amp_instrument_echo","placed stage pulse that echoes the active instrument","compact-pack throughput; placed stage pulse that echoes the active instrument","Compact-pack strength does not imply equal boss pressure.","{}","8782.56","50820.21","5082.02","45.6","0.1055","0.0733","0.58","0.0","0.14","0.0","0.2194","58.42","4.46","1.0","244.0","319.2","0.979","1.058","1.352","150.0","1.0","true","3920.16","80.62","32599.41","178.91","0.0","0.0","2.57","135.98","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|electric_guitar|20|no_meta","guitarist","electric_guitar","20.0","no_meta","No meta control","true","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":3.0,""intelligence"":16.0}","24444.6","99637.2","9963.72","45.6","0.1055","0.0917","0.58","0.0","0.09","0.0","0.2349","59.6","1.93","1.0","154.0","333.15","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|bass_guitar|20|no_meta","guitarist","bass_guitar","20.0","no_meta","No meta control","true","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":3.0,""intelligence"":16.0}","26249.4","107543.4","10754.34","45.6","0.1055","0.0917","0.58","0.0","0.09","0.0","0.2349","59.6","1.93","1.0","154.0","333.15","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|sound_amp|20|no_meta","guitarist","sound_amp","20.0","no_meta","No meta control","true","amp","summon","crowd","amp_instrument_echo","placed stage pulse that echoes the active instrument","compact-pack throughput; placed stage pulse that echoes the active instrument","Compact-pack strength does not imply equal boss pressure.","{""agility"":3.0,""intelligence"":16.0}","21946.8","85938.0","8593.8","45.6","0.1055","0.0917","0.58","0.0","0.09","0.0","0.2349","59.6","1.93","1.0","184.0","333.15","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|electric_guitar|20|class_constellation","guitarist","electric_guitar","20.0","class_constellation","Full class constellation (schema 6)","true","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":3.0,""intelligence"":16.0}","45977.85","149963.95","14996.39","45.6","0.1055","0.0917","0.58","0.0","0.09","0.0","0.2349","59.6","1.93","1.0","154.0","333.15","0.68","0.8","0.8","0.0","0.0","false","21533.25","88.09","50326.75","50.51","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","1551768.49","18931897.17"
"guitarist|bass_guitar|20|class_constellation","guitarist","bass_guitar","20.0","class_constellation","Full class constellation (schema 6)","true","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":3.0,""intelligence"":16.0}","40767.94","187060.99","18706.1","45.6","0.1055","0.0917","0.58","0.0","0.09","0.0","0.2349","59.6","1.93","1.2","154.0","333.15","0.68","0.8","0.8","0.0","0.0","false","14518.54","55.31","79517.59","73.94","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","330717.01","11017486.95"
"guitarist|sound_amp|20|class_constellation","guitarist","sound_amp","20.0","class_constellation","Full class constellation (schema 6)","true","amp","summon","crowd","amp_instrument_echo","placed stage pulse that echoes the active instrument","compact-pack throughput; placed stage pulse that echoes the active instrument","Compact-pack strength does not imply equal boss pressure.","{""agility"":3.0,""intelligence"":16.0}","30858.8","186444.14","18644.41","45.6","0.1055","0.0917","0.58","0.0","0.09","0.0","0.2349","59.6","1.93","1.0","184.0","333.15","0.68","0.8","0.8","0.0","0.0","false","8912.0","40.61","100506.14","116.95","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","334176.49","14465166.96"
"guitarist|electric_guitar|20|class_atlas50","guitarist","electric_guitar","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","riff_strip","aura","solo","guitar_riff_harmony_lane","directed riff strip and streak","durable-target pressure; directed riff strip and streak","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":3.0,""intelligence"":16.0}","45977.85","149963.95","14996.39","45.6","0.1055","0.0917","0.58","0.0","0.14","0.0","0.2349","59.6","4.51","1.0","214.0","333.15","0.979","1.058","1.352","50.0","1.0","true","21533.25","88.09","50326.75","50.51","0.0","0.0","2.58","133.68","pickup_radius +60.00; ttd_seconds +2.58; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"guitarist|bass_guitar|20|class_atlas50","guitarist","bass_guitar","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","pulse","aura","defense","bass_every_nth_stagger","rhythmic close control pulse","control/defensive utility; rhythmic close control pulse","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":3.0,""intelligence"":16.0}","40767.94","187060.99","18706.1","45.6","0.1055","0.0917","0.58","0.0","0.14","0.0","0.2349","59.6","4.51","1.2","214.0","333.15","0.979","1.058","1.352","50.0","1.0","true","14518.54","55.31","79517.59","73.94","0.0","0.0","2.58","133.68","pickup_radius +60.00; ttd_seconds +2.58; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
